name,url
prayer_beads,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f4ff.png
twisted_rightwards_arrows,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f500.png
repeat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f501.png
repeat_one,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f502.png
arrows_clockwise,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f503.png
arrows_counterclockwise,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f504.png
low_brightness,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f505.png
high_brightness,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f506.png
mute,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f507.png
speaker,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f508.png
sound,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f509.png
loud_sound,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f50a.png
battery,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f50b.png
electric_plug,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f50c.png
mag,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f50d.png
mag_right,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f50e.png
lock_with_ink_pen,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f50f.png
closed_lock_with_key,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f510.png
key,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f511.png
lock,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f512.png
unlock,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f513.png
bell,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f514.png
no_bell,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f515.png
bookmark,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f516.png
link,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f517.png
radio_button,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f518.png
back,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f519.png
end,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f51a.png
on,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f51b.png
soon,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f51c.png
top,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f51d.png
underage,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f51e.png
keycap_ten,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f51f.png
capital_abcd,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f520.png
abcd,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f521.png
1234,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f522.png
symbols,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f523.png
abc,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f524.png
fire,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f525.png
flashlight,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f526.png
wrench,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f527.png
hammer,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f528.png
nut_and_bolt,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f529.png
hocho,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f52a.png
gun,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f52b.png
microscope,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f52c.png
telescope,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f52d.png
crystal_ball,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f52e.png
six_pointed_star,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f52f.png
beginner,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f530.png
trident,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f531.png
black_square_button,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f532.png
white_square_button,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f533.png
red_circle,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f534.png
large_blue_circle,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f535.png
large_orange_diamond,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f536.png
large_blue_diamond,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f537.png
small_orange_diamond,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f538.png
small_blue_diamond,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f539.png
small_red_triangle,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f53a.png
small_red_triangle_down,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f53b.png
arrow_up_small,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f53c.png
arrow_down_small,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f53d.png
om_symbol,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f549-fe0f.png
dove_of_peace,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f54a-fe0f.png
kaaba,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f54b.png
mosque,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f54c.png
synagogue,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f54d.png
menorah_with_nine_branches,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f54e.png
clock1,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f550.png
clock2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f551.png
clock3,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f552.png
clock4,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f553.png
clock5,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f554.png
clock6,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f555.png
clock7,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f556.png
clock8,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f557.png
clock9,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f558.png
clock10,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f559.png
clock11,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f55a.png
clock12,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f55b.png
clock130,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f55c.png
clock230,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f55d.png
clock330,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f55e.png
clock430,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f55f.png
clock530,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f560.png
clock630,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f561.png
clock730,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f562.png
clock830,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f563.png
clock930,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f564.png
clock1030,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f565.png
clock1130,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f566.png
clock1230,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f567.png
candle,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f56f-fe0f.png
mantelpiece_clock,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f570-fe0f.png
hole,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f573-fe0f.png
man_in_business_suit_levitating,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f574-fe0f.png
female-detective,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f575-fe0f-200d-2640-fe0f.png
male-detective,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f575-fe0f-200d-2642-fe0f.png
sleuth_or_spy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f575-fe0f.png
dark_sunglasses,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f576-fe0f.png
spider,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f577-fe0f.png
spider_web,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f578-fe0f.png
joystick,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f579-fe0f.png
man_dancing,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f57a.png
linked_paperclips,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f587-fe0f.png
lower_left_ballpoint_pen,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f58a-fe0f.png
lower_left_fountain_pen,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f58b-fe0f.png
lower_left_paintbrush,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f58c-fe0f.png
lower_left_crayon,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f58d-fe0f.png
raised_hand_with_fingers_splayed,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f590-fe0f.png
middle_finger,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f595.png
spock-hand,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f596.png
black_heart,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5a4.png
desktop_computer,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5a5-fe0f.png
printer,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5a8-fe0f.png
three_button_mouse,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5b1-fe0f.png
trackball,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5b2-fe0f.png
frame_with_picture,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5bc-fe0f.png
card_index_dividers,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5c2-fe0f.png
card_file_box,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5c3-fe0f.png
file_cabinet,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5c4-fe0f.png
wastebasket,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5d1-fe0f.png
spiral_note_pad,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5d2-fe0f.png
spiral_calendar_pad,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5d3-fe0f.png
compression,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5dc-fe0f.png
old_key,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5dd-fe0f.png
rolled_up_newspaper,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5de-fe0f.png
dagger_knife,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5e1-fe0f.png
speaking_head_in_silhouette,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5e3-fe0f.png
left_speech_bubble,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5e8-fe0f.png
right_anger_bubble,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5ef-fe0f.png
ballot_box_with_ballot,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5f3-fe0f.png
world_map,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5fa-fe0f.png
mount_fuji,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5fb.png
tokyo_tower,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5fc.png
statue_of_liberty,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5fd.png
japan,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5fe.png
moyai,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f5ff.png
grinning,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f600.png
grin,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f601.png
joy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f602.png
smiley,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f603.png
smile,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f604.png
sweat_smile,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f605.png
laughing,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f606.png
innocent,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f607.png
smiling_imp,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f608.png
wink,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f609.png
blush,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f60a.png
yum,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f60b.png
relieved,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f60c.png
heart_eyes,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f60d.png
sunglasses,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f60e.png
smirk,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f60f.png
neutral_face,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f610.png
expressionless,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f611.png
unamused,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f612.png
sweat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f613.png
pensive,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f614.png
confused,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f615.png
confounded,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f616.png
kissing,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f617.png
kissing_heart,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f618.png
kissing_smiling_eyes,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f619.png
kissing_closed_eyes,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f61a.png
stuck_out_tongue,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f61b.png
stuck_out_tongue_winking_eye,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f61c.png
stuck_out_tongue_closed_eyes,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f61d.png
disappointed,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f61e.png
worried,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f61f.png
angry,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f620.png
rage,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f621.png
cry,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f622.png
persevere,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f623.png
triumph,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f624.png
disappointed_relieved,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f625.png
frowning,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f626.png
anguished,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f627.png
fearful,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f628.png
weary,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f629.png
sleepy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f62a.png
tired_face,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f62b.png
grimacing,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f62c.png
sob,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f62d.png
face_exhaling,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f62e-200d-1f4a8.png
open_mouth,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f62e.png
hushed,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f62f.png
cold_sweat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f630.png
scream,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f631.png
astonished,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f632.png
flushed,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f633.png
sleeping,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f634.png
face_with_spiral_eyes,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f635-200d-1f4ab.png
dizzy_face,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f635.png
face_in_clouds,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f636-200d-1f32b-fe0f.png
no_mouth,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f636.png
mask,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f637.png
smile_cat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f638.png
joy_cat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f639.png
smiley_cat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f63a.png
heart_eyes_cat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f63b.png
smirk_cat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f63c.png
kissing_cat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f63d.png
pouting_cat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f63e.png
crying_cat_face,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f63f.png
scream_cat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f640.png
slightly_frowning_face,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f641.png
slightly_smiling_face,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f642.png
upside_down_face,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f643.png
face_with_rolling_eyes,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f644.png
woman-gesturing-no,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f645-200d-2640-fe0f.png
man-gesturing-no,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f645-200d-2642-fe0f.png
no_good,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f645.png
woman-gesturing-ok,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f646-200d-2640-fe0f.png
man-gesturing-ok,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f646-200d-2642-fe0f.png
ok_woman,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f646.png
woman-bowing,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f647-200d-2640-fe0f.png
man-bowing,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f647-200d-2642-fe0f.png
bow,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f647.png
see_no_evil,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f648.png
hear_no_evil,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f649.png
speak_no_evil,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64a.png
woman-raising-hand,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64b-200d-2640-fe0f.png
man-raising-hand,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64b-200d-2642-fe0f.png
raising_hand,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64b.png
raised_hands,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64c.png
woman-frowning,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64d-200d-2640-fe0f.png
man-frowning,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64d-200d-2642-fe0f.png
person_frowning,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64d.png
woman-pouting,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64e-200d-2640-fe0f.png
man-pouting,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64e-200d-2642-fe0f.png
person_with_pouting_face,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64e.png
pray,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f64f.png
rocket,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f680.png
helicopter,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f681.png
steam_locomotive,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f682.png
railway_car,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f683.png
bullettrain_side,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f684.png
bullettrain_front,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f685.png
train2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f686.png
metro,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f687.png
light_rail,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f688.png
station,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f689.png
tram,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f68a.png
train,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f68b.png
bus,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f68c.png
oncoming_bus,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f68d.png
trolleybus,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f68e.png
busstop,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f68f.png
minibus,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f690.png
ambulance,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f691.png
fire_engine,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f692.png
police_car,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f693.png
oncoming_police_car,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f694.png
taxi,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f695.png
oncoming_taxi,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f696.png
car,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f697.png
oncoming_automobile,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f698.png
blue_car,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f699.png
truck,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f69a.png
articulated_lorry,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f69b.png
tractor,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f69c.png
monorail,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f69d.png
mountain_railway,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f69e.png
suspension_railway,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f69f.png
mountain_cableway,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a0.png
aerial_tramway,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a1.png
ship,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a2.png
woman-rowing-boat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a3-200d-2640-fe0f.png
man-rowing-boat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a3-200d-2642-fe0f.png
rowboat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a3.png
speedboat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a4.png
traffic_light,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a5.png
vertical_traffic_light,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a6.png
construction,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a7.png
rotating_light,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a8.png
triangular_flag_on_post,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6a9.png
door,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6aa.png
no_entry_sign,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6ab.png
smoking,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6ac.png
no_smoking,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6ad.png
put_litter_in_its_place,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6ae.png
do_not_litter,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6af.png
potable_water,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6b0.png
non-potable_water,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6b1.png
bike,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6b2.png
no_bicycles,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6b3.png
woman-biking,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6b4-200d-2640-fe0f.png
man-biking,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6b4-200d-2642-fe0f.png
bicyclist,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f6b4.png
